fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,symbol,totalRevenue,grossProfit,operatingIncome,netIncome,grossMargin,operatingMargin,netMargin,event_id_x,ticker,revenue_growth,margin_trend,profitability,revenue_growth_regime,eps_surprise_regime,profitability_regime,margin_trend_regime,financial_strength_regime,event_id_reported,event_id_y,CAR_m1_p1,CAR_m2_p2,CAR_m5_p5,eps_bin2
2015-06-30,2015-07-16,0.3495,0.335,0.0145,4.3284,post-market,GOOGL,17727000000,11144000000,4825000000,3931000000,0.6286455689061883,0.2721836746206352,0.2217521295199413,GOOGL_2015-06-30,GOOGL,0.0271758025263646,0.0180784709268251,0.2721836746206352,moderate_growth,moderate_positive,high,expansion,strong_fundamentals,GOOGL_2015-07-16,GOOGL_2015-07-16,0.1718268080955048,0.1868438876858549,0.19450888729755,1
2015-09-30,2015-10-22,0.3675,0.3605,0.007,1.9417,post-market,GOOGL,18675000000,11638000000,4708000000,3979000000,0.623186077643909,0.2521017402945114,0.2130655957161981,GOOGL_2015-09-30,GOOGL,0.0534777458114741,-0.0086865338037432,0.2521017402945114,moderate_growth,small,high,contraction,mixed,GOOGL_2015-10-22,GOOGL_2015-10-22,0.014022072649415102,-0.010706033245323598,0.0036456809999886003,1
2015-12-31,2016-02-01,0.4335,0.4055,0.028,6.9051,post-market,GOOGL,21329000000,13141000000,5380000000,4923000000,0.6161095222467063,0.2522387359932486,0.2308125087908481,GOOGL_2015-12-31,GOOGL,0.1421151271753682,0.01774691307465,0.2522387359932486,high_growth,moderate_positive,high,expansion,strong_fundamentals,GOOGL_2016-02-01,GOOGL_2016-02-01,0.0441788479537564,0.004877168159853104,-0.005916212371928398,1
2016-03-31,2016-04-21,0.375,0.3985,-0.0235,-5.8971,post-market,GOOGL,20257000000,12609000000,5342000000,4207000000,0.6224514982475193,0.2637113096707311,0.2076812953546922,GOOGL_2016-03-31,GOOGL,-0.0502602091049744,-0.0231312134361559,0.2637113096707311,negative_growth,moderate_negative,high,contraction,mixed,GOOGL_2016-04-21,GOOGL_2016-04-21,-0.045955574375091096,-0.057870400572379,-0.0683194923228518,0
2016-06-30,2016-07-28,0.421,0.402,0.019,4.7264,post-market,GOOGL,21500000000,13370000000,5968000000,4877000000,0.621860465116279,0.2775813953488372,0.2268372093023256,GOOGL_2016-06-30,GOOGL,0.0613615046650539,0.0191559139476333,0.2775813953488372,moderate_growth,moderate_positive,high,expansion,strong_fundamentals,GOOGL_2016-07-28,GOOGL_2016-07-28,0.0387521356640897,0.037726627268967694,0.054162839498208395,1
2016-09-30,2016-10-27,0.453,0.4315,0.0215,4.9826,post-market,GOOGL,22451000000,13752000000,5767000000,5061000000,0.6125339628524342,0.2568705180170148,0.225424257271391,GOOGL_2016-09-30,GOOGL,0.0442325581395348,-0.0014129520309345,0.2568705180170148,moderate_growth,moderate_positive,high,stable,mixed,GOOGL_2016-10-27,GOOGL_2016-10-27,0.0027649378872420002,-0.0021028697112986,-0.0090521105336522,1
2016-12-31,2017-01-26,0.468,0.4825,-0.0145,-3.0052,post-market,GOOGL,26064000000,15403000000,6639000000,5333000000,0.5909683855125845,0.2547191528545119,0.2046117249846531,GOOGL_2016-12-31,GOOGL,0.1609282437307915,-0.0208125322867379,0.2547191528545119,high_growth,moderate_negative,high,contraction,mixed,GOOGL_2017-01-26,GOOGL_2017-01-26,-0.0151775505049935,-0.0175556617012046,-0.0175805757719093,0
2017-03-31,2017-04-27,0.3865,0.3695,0.017,4.6008,post-market,GOOGL,24750000000,14955000000,6568000000,5426000000,0.6042424242424242,0.2653737373737374,0.2192323232323232,GOOGL_2017-03-31,GOOGL,-0.050414364640884,0.01462059824767,0.2653737373737374,negative_growth,moderate_positive,high,expansion,strong_fundamentals,GOOGL_2017-04-27,GOOGL_2017-04-27,0.039312439054661,0.0436420991914297,0.0605176104974532,1
2017-06-30,2017-07-24,0.2505,0.2245,0.026,11.5813,post-market,GOOGL,26010000000,15637000000,4132000000,3524000000,0.6011918492887351,0.1588619761630142,0.1354863514033064,GOOGL_2017-06-30,GOOGL,0.050909090909091,-0.0837459718290168,0.1588619761630142,moderate_growth,large_positive,medium,contraction,mixed,GOOGL_2017-07-24,GOOGL_2017-07-24,-0.029461933666305798,-0.0352263282919824,-0.0364713307205275,1
2017-09-30,2017-10-26,0.4785,0.4165,0.062,14.886,post-market,GOOGL,27772000000,16624000000,7782000000,6732000000,0.5985885064093331,0.2802102837390177,0.2424024197032983,GOOGL_2017-09-30,GOOGL,0.0677431757016531,0.1069160682999919,0.2802102837390177,moderate_growth,large_positive,high,expansion,strong_fundamentals,GOOGL_2017-10-26,GOOGL_2017-10-26,0.0291254685148609,0.030404161660974698,0.014544312921375098,1
2017-12-31,2018-02-01,0.485,0.499,-0.014,-2.8056,post-market,GOOGL,32323000000,18056000000,7664000000,-3020000000,0.5586115150202642,0.2371067042044364,-0.093431921541936,GOOGL_2017-12-31,GOOGL,0.1638700849776753,-0.3358343412452342,0.2371067042044364,high_growth,small,medium,contraction,mixed,GOOGL_2018-02-01,GOOGL_2018-02-01,-0.024366614767483398,-0.0221691197074709,-0.0285355636490418,0
2018-03-31,2018-04-23,0.6665,0.464,0.2025,43.6422,post-market,GOOGL,31146000000,17679000000,7633000000,9401000000,0.5676170294740898,0.2450715982790727,0.3018365119116419,GOOGL_2018-03-31,GOOGL,-0.0364136992234631,0.3952684334535778,0.2450715982790727,negative_growth,large_positive,medium,expansion,mixed,GOOGL_2018-04-23,GOOGL_2018-04-23,-0.024610866136282602,-0.023211115231139,-0.012154935753786702,1
2018-06-30,2018-07-23,0.227,0.4795,-0.2525,-52.659,post-market,GOOGL,32657000000,18774000000,3045000000,3195000000,0.5748844045686989,0.0932418776985026,0.0978350736442416,GOOGL_2018-06-30,GOOGL,0.0485134527708213,-0.2040014382674003,0.0932418776985026,moderate_growth,large_negative,low,contraction,weak_fundamentals,GOOGL_2018-07-23,GOOGL_2018-07-23,0.0473145774379518,0.0466718862835858,0.05586371269253608,0
2018-09-30,2018-10-25,0.653,0.521,0.132,25.3359,post-market,GOOGL,33740000000,19459000000,8625000000,9192000000,0.5767338470657972,0.2556312981624185,0.2724362774155305,GOOGL_2018-09-30,GOOGL,0.0331628747282359,0.1746012037712889,0.2556312981624185,moderate_growth,large_positive,high,expansion,strong_fundamentals,GOOGL_2018-10-25,GOOGL_2018-10-25,0.0219432505905469,0.030856682831768997,0.0029198823915697,1
2018-12-31,2019-02-04,0.6385,0.541,0.0975,18.0222,post-market,GOOGL,39276000000,21358000000,8203000000,8948000000,0.5437926469090538,0.2088552805784703,0.2278236072919849,GOOGL_2018-12-31,GOOGL,0.1640782454060463,-0.0446126701235456,0.2088552805784703,high_growth,large_positive,medium,contraction,mixed,GOOGL_2019-02-04,GOOGL_2019-02-04,0.008176756849566,-0.013258980039967302,-0.012745167261046103,1
2019-03-31,2019-04-29,0.475,0.5305,-0.0555,-10.4618,post-market,GOOGL,36339000000,20327000000,6608000000,6657000000,0.5593714741737528,0.1818431987671647,0.183191612317345,GOOGL_2019-03-31,GOOGL,-0.0747784906813321,-0.0446319949746399,0.1818431987671647,negative_growth,large_negative,medium,contraction,mixed,GOOGL_2019-04-29,GOOGL_2019-04-29,-0.05441634192785459,-0.0701687726200311,-0.0710623038248393,0
2019-06-30,2019-07-25,0.7105,0.565,0.1455,25.7522,post-market,GOOGL,38944000000,21648000000,9180000000,9947000000,0.5558751027115859,0.2357230895645028,0.2554180361544782,GOOGL_2019-06-30,GOOGL,0.071686067310603,0.0722264238371332,0.2357230895645028,moderate_growth,large_positive,medium,expansion,mixed,GOOGL_2019-07-25,GOOGL_2019-07-25,0.07782155608278571,0.0799904492791844,0.0759052510009765,1
2019-09-30,2019-10-28,0.506,0.621,-0.115,-18.5185,post-market,GOOGL,40499000000,22931000000,9177000000,7068000000,0.5662115113953431,0.2265981876095706,0.1745228277241413,GOOGL_2019-09-30,GOOGL,0.0399291290057517,-0.0808952084303369,0.2265981876095706,moderate_growth,large_negative,medium,contraction,mixed,GOOGL_2019-10-28,GOOGL_2019-10-28,-0.008150616272277,-0.012110342515544801,-0.0167628921911623,0
2019-12-31,2020-02-03,0.7675,0.6265,0.141,22.506,post-market,GOOGL,46075000000,25055000000,9266000000,10671000000,0.543787303309821,0.2011068909386869,0.2316006511123168,GOOGL_2019-12-31,GOOGL,0.1376824119114053,0.0570778233881755,0.2011068909386869,high_growth,large_positive,medium,expansion,mixed,GOOGL_2020-02-03,GOOGL_2020-02-03,-0.0264798828654052,-0.0306202973053622,-0.008104476428386497,1
2020-03-31,2020-04-28,0.49,0.51,-0.02,-3.9216,post-market,GOOGL,41159000000,22177000000,7977000000,6836000000,0.538812896328871,0.1938093734055735,0.1660876114580043,GOOGL_2020-03-31,GOOGL,-0.1066956049918611,-0.0655130396543125,0.1938093734055735,negative_growth,moderate_negative,medium,contraction,mixed,GOOGL_2020-04-28,GOOGL_2020-04-28,0.024884164088678294,0.031091148489458292,0.039265239336031,0
2020-06-30,2020-07-30,0.51,0.41,0.1,24.3902,post-market,GOOGL,38297000000,19744000000,6383000000,6959000000,0.5155495208501971,0.1666710186176463,0.1817113612032274,GOOGL_2020-06-30,GOOGL,-0.0695352170849632,0.015623749745223,0.1666710186176463,negative_growth,large_positive,medium,expansion,mixed,GOOGL_2020-07-30,GOOGL_2020-07-30,-0.0383968289565838,-0.042076042556989296,-0.06863339449633529,1
2020-09-30,2020-10-29,0.82,0.56,0.26,46.4286,post-market,GOOGL,46173000000,25056000000,11213000000,11247000000,0.5426547982587226,0.2428475515994195,0.2435839126762393,GOOGL_2020-09-30,GOOGL,0.2056557954931195,0.0618725514730119,0.2428475515994195,high_growth,large_positive,medium,expansion,mixed,GOOGL_2020-10-29,GOOGL_2020-10-29,0.0606517490899014,0.065043148678072,0.0510072817649132,1
2020-12-31,2021-02-02,1.12,0.79,0.33,41.7722,post-market,GOOGL,56898000000,30818000000,15651000000,15227000000,0.5416359098738093,0.2750711800063271,0.2676192484797356,GOOGL_2020-12-31,GOOGL,0.2322786043791826,0.0240353358034963,0.2750711800063271,high_growth,large_positive,high,expansion,strong_fundamentals,GOOGL_2021-02-02,GOOGL_2021-02-02,0.08258344824049241,0.068054923551011,0.09823101504703881,1
2021-03-31,2021-04-27,1.31,0.78,0.53,67.9487,post-market,GOOGL,55314000000,31211000000,16437000000,17930000000,0.5642513649347363,0.2971580431717106,0.3241494015981487,GOOGL_2021-03-31,GOOGL,-0.0278392913634926,0.056530153118413,0.2971580431717106,negative_growth,large_positive,high,expansion,strong_fundamentals,GOOGL_2021-04-27,GOOGL_2021-04-27,0.019240809396408,0.0301758629837669,0.022136356204439298,1
2021-06-30,2021-07-27,1.36,0.96,0.4,41.6667,post-market,GOOGL,61880000000,35653000000,19361000000,18525000000,0.5761635423400129,0.312879767291532,0.2993697478991596,GOOGL_2021-06-30,GOOGL,0.1187041255378384,-0.0247796536989891,0.312879767291532,high_growth,large_positive,high,contraction,mixed,GOOGL_2021-07-27,GOOGL_2021-07-27,0.021050074437661,0.015582197031064796,0.037664444159529395,1
2021-09-30,2021-10-26,1.4,1.17,0.23,19.6581,post-market,GOOGL,65118000000,37497000000,21031000000,18936000000,0.5758315673085783,0.3229675358579809,0.290795171841887,GOOGL_2021-09-30,GOOGL,0.0523270846800258,-0.0085745760572725,0.3229675358579809,moderate_growth,large_positive,high,contraction,mixed,GOOGL_2021-10-26,GOOGL_2021-10-26,0.0482008005736091,0.0289855461944617,0.009837458990416499,1
2021-12-31,2022-02-01,1.53,1.36,0.17,12.5,post-market,GOOGL,75325000000,42337000000,21885000000,20642000000,0.5620577497510787,0.290540989047461,0.2740391636242947,GOOGL_2021-12-31,GOOGL,0.1567462145643294,-0.0167560082175923,0.290540989047461,high_growth,large_positive,high,contraction,mixed,GOOGL_2022-02-01,GOOGL_2022-02-01,0.063087457344916,0.0646598067899162,0.06644734834606471,1
2022-03-31,2022-04-26,1.23,1.29,-0.06,-4.6512,post-market,GOOGL,68011000000,38412000000,20094000000,16436000000,0.5647909896928438,0.2954522062607519,0.2416667891958653,GOOGL_2022-03-31,GOOGL,-0.0970992366412213,-0.0323723744284294,0.2954522062607519,negative_growth,moderate_negative,high,contraction,mixed,GOOGL_2022-04-26,GOOGL_2022-04-26,-0.0207598888799187,-0.012029955490257501,-0.0370378245084259,0
2022-06-30,2022-07-26,1.21,1.27,-0.06,-4.7244,post-market,GOOGL,69685000000,39581000000,19453000000,16002000000,0.5679988519767525,0.279156202913109,0.229633350075339,GOOGL_2022-06-30,GOOGL,0.0246136654364734,-0.0120334391205262,0.279156202913109,moderate_growth,moderate_negative,high,contraction,mixed,GOOGL_2022-07-26,GOOGL_2022-07-26,0.030978797245456206,0.030208341273110506,-0.018876834844027197,0
2022-09-30,2022-10-25,1.06,1.25,-0.19,-15.2,post-market,GOOGL,69092000000,37934000000,17135000000,13910000000,0.5490360678515602,0.2480026631158455,0.2013257685404967,GOOGL_2022-09-30,GOOGL,-0.0085097223218769,-0.0283075815348423,0.2480026631158455,negative_growth,large_negative,medium,contraction,mixed,GOOGL_2022-10-25,GOOGL_2022-10-25,-0.07011188982183089,-0.08151472430183569,-0.070956021588082,0
2022-12-31,2023-02-02,1.05,1.19,-0.14,-11.7647,post-market,GOOGL,76048000000,40706000000,18160000000,13624000000,0.5352671996633706,0.2387965495476541,0.1791500105196717,GOOGL_2022-12-31,GOOGL,0.1006773577259305,-0.0221757580208249,0.2387965495476541,high_growth,large_negative,medium,contraction,mixed,GOOGL_2023-02-02,GOOGL_2023-02-02,0.0219939627186612,0.0234295260910437,0.0401651580403879,0
2023-03-31,2023-04-25,1.17,1.07,0.1,9.3458,post-market,GOOGL,69787000000,39175000000,17415000000,15051000000,0.5613509679453194,0.2495450442059409,0.2156705403585194,GOOGL_2023-03-31,GOOGL,-0.0823295813170629,0.0365205298388477,0.2495450442059409,negative_growth,moderate_positive,medium,expansion,mixed,GOOGL_2023-04-25,GOOGL_2023-04-25,0.0061788894860252,0.0124537025995741,0.0212404121928515,1
2023-06-30,2023-07-25,1.44,1.34,0.1,7.4627,post-market,GOOGL,74604000000,42688000000,21838000000,18368000000,0.5721945204010509,0.2927188890676103,0.2462066377137955,GOOGL_2023-06-30,GOOGL,0.069024316849843,0.0305360973552761,0.2927188890676103,moderate_growth,moderate_positive,high,expansion,strong_fundamentals,GOOGL_2023-07-25,GOOGL_2023-07-25,0.0661562266605855,0.07403050792216899,0.0862484854030157,1
2023-09-30,2023-10-24,1.55,1.45,0.1,6.8966,post-market,GOOGL,76693000000,43464000000,21343000000,19689000000,0.5667270806983689,0.278291369486133,0.2567248640684286,GOOGL_2023-09-30,GOOGL,0.0280011795614176,0.010518226354633,0.278291369486133,moderate_growth,moderate_positive,high,expansion,strong_fundamentals,GOOGL_2023-10-24,GOOGL_2023-10-24,-0.062321184456095094,-0.07164728231806289,-0.07111459349165479,1
2023-12-31,2024-01-30,1.64,1.6,0.04,2.5,post-market,GOOGL,86310000000,48735000000,23697000000,20687000000,0.564650677789364,0.2745568300312825,0.2396825396825397,GOOGL_2023-12-31,GOOGL,0.1253960596143064,-0.0170423243858889,0.2745568300312825,high_growth,small,high,contraction,mixed,GOOGL_2024-01-30,GOOGL_2024-01-30,-0.058227216206669194,-0.0659083411479252,-0.052363311114821794,1
2024-03-31,2024-04-25,1.89,1.51,0.38,25.1656,post-market,GOOGL,80539000000,46827000000,25472000000,23662000000,0.5814201815269621,0.3162691366915407,0.2937955524652653,GOOGL_2024-03-31,GOOGL,-0.0668636310972077,0.0541130127827255,0.3162691366915407,negative_growth,large_positive,high,expansion,strong_fundamentals,GOOGL_2024-04-25,GOOGL_2024-04-25,0.07485982182225899,0.0730538825612003,0.0390793136530676,1
2024-06-30,2024-07-23,1.89,1.85,0.04,2.1622,post-market,GOOGL,84742000000,49235000000,27425000000,23619000000,0.5809987963465578,0.32362936914399,0.2787165750159307,GOOGL_2024-06-30,GOOGL,0.0521858975154894,-0.0150789774493345,0.32362936914399,moderate_growth,small,high,contraction,mixed,GOOGL_2024-07-23,GOOGL_2024-07-23,-0.0077444398743548,-0.0300168407272149,-0.0473496650136304,1
2024-09-30,2024-10-29,2.12,1.85,0.27,14.5946,post-market,GOOGL,88268000000,51794000000,28521000000,26301000000,0.5867811664476368,0.3231182308424344,0.2979675533602211,GOOGL_2024-09-30,GOOGL,0.0416086474239456,0.0192509783442904,0.3231182308424344,moderate_growth,large_positive,high,expansion,strong_fundamentals,GOOGL_2024-10-29,GOOGL_2024-10-29,0.054123994940524695,0.0593560714525327,0.0613491068271351,1
2024-12-31,2025-02-04,2.15,2.13,0.02,0.939,post-market,GOOGL,96469000000,55856000000,30972000000,26536000000,0.5790046543449191,0.3210565051985612,0.2750728213208388,GOOGL_2024-12-31,GOOGL,0.092910227942176,-0.0228947320393823,0.3210565051985612,moderate_growth,small,high,contraction,mixed,GOOGL_2025-02-04,GOOGL_2025-02-04,-0.0647769480571218,-0.0681928200267157,-0.045219100252913993,1
2025-03-31,2025-04-24,2.81,2.01,0.8,39.801,post-market,GOOGL,90234000000,53873000000,30606000000,34540000000,0.5970365937451515,0.3391847862224882,0.3827825431655473,GOOGL_2025-03-31,GOOGL,-0.0646321616270512,0.1077097218447084,0.3391847862224882,negative_growth,large_positive,high,expansion,strong_fundamentals,GOOGL_2025-04-24,GOOGL_2025-04-24,-0.0010138519036111,-0.0037427994387436003,-0.0180153097415135,1
2025-06-30,2025-07-23,2.31,2.19,0.12,5.4795,post-market,GOOGL,96428000000,57389000000,31271000000,28196000000,0.5951487119923674,0.3242937735927324,0.2924046957315303,GOOGL_2025-06-30,GOOGL,0.0686437484761841,-0.090377847434017,0.3242937735927324,moderate_growth,moderate_positive,high,contraction,mixed,GOOGL_2025-07-23,GOOGL_2025-07-23,0.0119516340440074,0.0421790897129456,0.046861460454454204,1
2025-09-30,2025-10-29,2.87,2.32,0.55,23.7069,post-market,GOOGL,102346000000,60977000000,31228000000,34979000000,0.5957927031833193,0.3051218415961542,0.3417720282180055,GOOGL_2025-09-30,GOOGL,0.061372215539055,0.0493673324864752,0.3051218415961542,moderate_growth,large_positive,high,expansion,strong_fundamentals,GOOGL_2025-10-29,GOOGL_2025-10-29,0.0412414877250953,0.049189239854051305,0.0662913299851068,1
2005-10-31,2005-11-09,0.004,0.003,0.001,33.3333,pre-market,NVDA,583415000,227995000,69572000,64447000,0.390793860288131,0.1192495907715777,0.1104651063136875,NVDA_2005-10-31,NVDA,,,0.1192495907715777,missing,large_positive,medium,missing,mixed,NVDA_2005-11-09,NVDA_2005-11-09,-0.0208501992597872,-0.0372138144974093,-0.047425764118644895,1
2006-01-31,2006-02-16,0.004,0.004,0.0,0.0,pre-market,NVDA,633614000,254940000,112342000,98052000,0.4023585337445195,0.1773035318032745,0.1547503685208975,NVDA_2006-01-31,NVDA,0.0860433824978788,0.0442852622072099,0.1773035318032745,moderate_growth,small,medium,expansion,mixed,NVDA_2006-02-16,NVDA_2006-02-16,0.059555247780546106,0.0443028845014916,0.0354309953531257,0
2006-04-30,2006-05-11,0.005,0.005,0.0,0.0,pre-market,NVDA,681807000,288757000,100685000,90676000,0.4235172123489492,0.1476737551829183,0.1329936477624899,NVDA_2006-04-30,NVDA,0.0760605037136175,-0.0217567207584075,0.1476737551829183,moderate_growth,small,medium,contraction,mixed,NVDA_2006-05-11,NVDA_2006-05-11,-0.0647125821516013,-0.1028589266909545,-0.12932395852693462,0
2006-07-31,2006-08-10,0.0038,,0.0,,pre-market,NVDA,687500000,292100000,95800000,86800000,0.4248727272727273,0.1393454545454545,0.1262545454545454,NVDA_2006-07-31,NVDA,0.0083498702712057,-0.0067391023079445,0.1393454545454545,moderate_growth,missing,medium,contraction,mixed,NVDA_2006-08-10,NVDA_2006-08-10,-0.0469696287622154,-0.010066795378232301,0.04471468960634439,0
2006-10-31,2006-11-09,0.007,0.006,0.001,16.6667,pre-market,NVDA,820572000,333942000,117613000,106511000,0.4069624603325485,0.143330506037252,0.1298009193586912,NVDA_2006-10-31,NVDA,0.1935592727272728,0.0035463739041458,0.143330506037252,high_growth,large_positive,medium,stable,mixed,NVDA_2006-11-09,NVDA_2006-11-09,-0.0215696948572767,-0.017869664931736702,-0.0119729510878144,1
2007-01-31,2007-02-13,0.009,0.007,0.002,28.5714,pre-market,NVDA,878873000,385706000,138514000,163506000,0.4388643182803431,0.1576041134498386,0.1860405314533499,NVDA_2007-01-31,NVDA,0.0710492193250562,0.0562396120946586,0.1576041134498386,moderate_growth,large_positive,medium,expansion,mixed,NVDA_2007-02-13,NVDA_2007-02-13,0.0118601977007943,0.0042476429261347004,-0.051101454432078,1
2007-04-30,2007-05-10,0.007,0.006,0.001,16.6667,pre-market,NVDA,844280000,380138000,141246000,132259000,0.450251101530298,0.1672975790022267,0.1566530061117164,NVDA_2007-04-30,NVDA,-0.0393606357232501,-0.0293875253416334,0.1672975790022267,negative_growth,large_positive,medium,contraction,mixed,NVDA_2007-05-10,NVDA_2007-05-10,0.0857504857428497,0.0868431650099783,0.0717071146277166,1
2007-07-31,2007-08-09,0.009,0.007,0.002,28.5714,pre-market,NVDA,935253000,423992000,184760000,172732000,0.4533447099341034,0.1975508231462502,0.1846901319749843,NVDA_2007-07-31,NVDA,0.1077521675273605,0.0280371258632678,0.1975508231462502,high_growth,large_positive,medium,expansion,mixed,NVDA_2007-08-09,NVDA_2007-08-09,0.005188841484052999,0.007261436143780296,0.04750381864255909,1
2007-10-31,2007-11-08,0.011,0.009,0.002,22.2222,pre-market,NVDA,1115597000,515553000,247841000,235661000,0.4621319347398747,0.2221599735388316,0.2112420524615968,NVDA_2007-10-31,NVDA,0.1928291061349174,0.0265519204866125,0.2221599735388316,high_growth,large_positive,medium,expansion,mixed,NVDA_2007-11-08,NVDA_2007-11-08,-0.0232658165833754,-0.011479487197434798,-0.044631644345190895,1
2008-01-31,2008-02-13,0.012,0.012,0.0,0.0,pre-market,NVDA,1202730000,549597000,262499000,256993000,0.4569579207303385,0.2182526419063297,0.2136747233377399,NVDA_2008-01-31,NVDA,0.0781043692301073,0.0024326708761431,0.2182526419063297,moderate_growth,small,medium,stable,mixed,NVDA_2008-02-13,NVDA_2008-02-13,-0.09663208816874921,-0.10289717325853891,-0.0971060500566023,0
2008-04-30,2008-05-08,0.009,0.01,-0.001,-10.0,pre-market,NVDA,1153388000,514843000,202979000,176805000,0.4463745071042875,0.17598501111508,0.1532918670906928,NVDA_2008-04-30,NVDA,-0.0410250014550231,-0.060382856247047,0.17598501111508,negative_growth,moderate_negative,medium,contraction,mixed,NVDA_2008-05-08,NVDA_2008-05-08,0.037905789323729705,0.0427479194303193,-0.034396824854626695,0
2008-07-31,2008-08-12,0.003,0.003,0.0,0.0,pre-market,NVDA,892676000,149917000,-155392000,-120929000,0.1679411118927808,-0.1740743562053869,-0.1354679637404836,NVDA_2008-07-31,NVDA,-0.2260401530100885,-0.2887598308311764,-0.1740743562053869,negative_growth,small,low,contraction,mixed,NVDA_2008-08-12,NVDA_2008-08-12,0.1160765554099035,0.1701573007772879,0.1001888649383612,0
2008-10-31,2008-11-06,0.005,0.003,0.002,66.6667,pre-market,NVDA,897655000,367843000,56796000,61748000,0.4097821546139664,0.0632715241378926,0.0687881201575215,NVDA_2008-10-31,NVDA,0.0055776115858385,0.2042560838980051,0.0632715241378926,moderate_growth,large_positive,low,expansion,mixed,NVDA_2008-11-06,NVDA_2008-11-06,0.1280630207041058,0.1422585281240936,0.0703052374558209,1
2009-01-31,2009-02-10,-0.004,-0.002,-0.002,-100.0,pre-market,NVDA,481140000,141666000,-175083000,-147665000,0.294438209253024,-0.3638920064845991,-0.3069065136966371,NVDA_2009-01-31,NVDA,-0.4640034311623062,-0.3756946338541586,-0.3638920064845991,negative_growth,large_negative,low,contraction,weak_fundamentals,NVDA_2009-02-10,NVDA_2009-02-10,-0.1672030960221954,-0.1300729041656752,-0.06848782417258521,0
2009-04-30,2009-05-07,-0.002,-0.003,0.001,33.3333,pre-market,NVDA,664231000,189696000,-230965000,-201338000,0.2855873935423068,-0.3477178873012551,-0.3031144285647613,NVDA_2009-04-30,NVDA,0.3805358107827243,0.0037920851318757,-0.3477178873012551,high_growth,large_positive,low,stable,mixed,NVDA_2009-05-07,NVDA_2009-05-07,-0.2499229766752318,-0.2783729041875878,-0.2777650774740812,1
2009-07-31,2009-08-06,0.002,-0.001,0.003,300.0,pre-market,NVDA,776520000,156723000,-110107000,-105302000,0.2018273837119456,-0.1417954463503837,-0.1356075825477772,NVDA_2009-07-31,NVDA,0.169051128297234,0.1675068460169841,-0.1417954463503837,high_growth,large_positive,low,expansion,mixed,NVDA_2009-08-06,NVDA_2009-08-06,0.0396689243083393,0.0383244837316678,0.0113274816948496,1
2009-10-31,2009-11-05,0.005,0.003,0.002,66.6667,pre-market,NVDA,903206000,391783000,107845000,107577000,0.4337692619402439,0.1194024397535003,0.1191057189611229,NVDA_2009-10-31,NVDA,0.1631458301138413,0.2547133015089001,0.1194024397535003,high_growth,large_positive,medium,expansion,mixed,NVDA_2009-11-05,NVDA_2009-11-05,0.049873758517413325,0.04196404501999562,0.005357048145023725,1
2010-01-31,2010-02-17,0.006,0.005,0.001,20.0,pre-market,NVDA,982488000,438721000,134282000,131076000,0.4465408228904577,0.136675460667204,0.1334123164863082,NVDA_2010-01-31,NVDA,0.0877784248554593,0.0143065975251852,0.136675460667204,moderate_growth,large_positive,medium,expansion,mixed,NVDA_2010-02-17,NVDA_2010-02-17,-0.0640293669178306,-0.0898623071962013,-0.06961954563901669,1
2010-04-30,2010-05-13,0.006,0.005,0.001,20.0,pre-market,NVDA,1001813000,456377000,147393000,137594000,0.4555510858812972,0.147126260090456,0.137344993526736,NVDA_2010-04-30,NVDA,0.0196694514335034,0.0039326770404277,0.147126260090456,moderate_growth,large_positive,medium,stable,mixed,NVDA_2010-05-13,NVDA_2010-05-13,-0.0896749573850881,-0.09085504962786281,-0.1567201776722065,1
