fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,symbol,totalRevenue,grossProfit,operatingIncome,netIncome,grossMargin,operatingMargin,netMargin,event_id_x,ticker,revenue_growth,margin_trend,profitability,revenue_growth_regime,eps_surprise_regime,profitability_regime,margin_trend_regime,financial_strength_regime,event_id_reported,event_id_y,CAR_m1_p1,CAR_m2_p2,CAR_m5_p5,eps_bin2
2010-07-31,2010-08-12,0.001,0.003,-0.002,-66.6667,pre-market,NVDA,811208000,134292000,-175207000,-140961000,0.1655457046774686,-0.2159828305440774,-0.1737667774479541,NVDA_2010-07-31,NVDA,-0.1902600585139142,-0.3111117709746901,-0.2159828305440774,negative_growth,large_negative,low,contraction,weak_fundamentals,NVDA_2010-08-12,NVDA_2010-08-12,0.08803365464637411,0.0703466657363836,0.046062376143552394,0
2010-10-31,2010-11-11,0.004,0.004,0.0,0.0,pre-market,NVDA,843912000,392062000,103783000,84862000,0.4645768753140137,0.1229784622093298,0.1005578780725952,NVDA_2010-10-31,NVDA,0.0403151842683997,0.2743246555205493,0.1229784622093298,moderate_growth,small,medium,expansion,mixed,NVDA_2010-11-11,NVDA_2010-11-11,0.0946301214596631,0.075004040971039,0.07796744170297,0
2011-01-31,2011-02-16,0.006,0.004,0.002,50.0,pre-market,NVDA,886376000,426359000,179778000,171651000,0.4810137007319692,0.2028236324088197,0.1936548372248346,NVDA_2011-01-31,NVDA,0.0503180426395168,0.0930969591522394,0.2028236324088197,moderate_growth,large_positive,medium,expansion,mixed,NVDA_2011-02-16,NVDA_2011-02-16,0.0807707529704198,0.047638182070369704,0.06725101658502561,1
2011-04-30,2011-05-12,0.006,0.005,0.001,20.0,pre-market,NVDA,962039000,484503000,154862000,135219000,0.5036209550756259,0.1609726840595859,0.1405545929011193,NVDA_2011-04-30,NVDA,0.0853621939222182,-0.0531002443237152,0.1609726840595859,moderate_growth,large_positive,medium,contraction,mixed,NVDA_2011-05-12,NVDA_2011-05-12,-0.034222461752101696,-0.0546519640855944,-0.0625788807311804,1
2011-07-31,2011-08-11,0.006,0.006,0.0,0.0,pre-market,NVDA,1016517000,525284000,174030000,151573000,0.5167488590943388,0.1712022523971561,0.1491101476905944,NVDA_2011-07-31,NVDA,0.0566276419147249,0.0085555547894751,0.1712022523971561,moderate_growth,small,medium,expansion,mixed,NVDA_2011-08-11,NVDA_2011-08-11,-0.0020570391401391885,-0.021513486775146494,0.035351544635482,0
2011-10-31,2011-11-10,0.007,0.006,0.001,16.6667,pre-market,NVDA,1066180000,556717000,197090000,178273000,0.5221604231930819,0.1848562156483895,0.1672072257967697,NVDA_2011-10-31,NVDA,0.0488560447095327,0.0180970781061752,0.1848562156483895,moderate_growth,large_positive,medium,expansion,mixed,NVDA_2011-11-10,NVDA_2011-11-10,0.0014407560941568998,0.0113161692408466,0.0033773280476838002,1
2012-01-31,2012-02-15,0.005,0.005,0.0,0.0,pre-market,NVDA,953194000,490013000,122317000,116025000,0.5140747843565948,0.1283233003984498,0.1217223356420623,NVDA_2012-01-31,NVDA,-0.1059727250558066,-0.0454848901547074,0.1283233003984498,negative_growth,small,medium,contraction,mixed,NVDA_2012-02-15,NVDA_2012-02-15,0.011322549407568699,-0.022941259262918005,-0.0343240589656364,0
2012-04-30,2012-05-11,0.003,0.002,0.001,50.0,pre-market,NVDA,924877000,463364000,72826000,60437000,0.5010006736030845,0.0787412812730773,0.0653459865474003,NVDA_2012-04-30,NVDA,-0.0297074887168824,-0.0563763490946619,0.0787412812730773,negative_growth,large_positive,low,contraction,mixed,NVDA_2012-05-11,NVDA_2012-05-11,0.0680426071566219,0.0746734632895613,0.08305813012995611,1
2012-07-31,2012-08-09,0.006,0.004,0.002,50.0,pre-market,NVDA,1044270000,540719000,139623000,119046000,0.5177961638273627,0.1337039271452785,0.1139992530667356,NVDA_2012-07-31,NVDA,0.1290906790848944,0.0486532665193353,0.1337039271452785,high_growth,large_positive,medium,expansion,mixed,NVDA_2012-08-09,NVDA_2012-08-09,0.0598324741226932,0.0500857850598817,0.049951016038888595,1
2012-10-31,2012-11-08,0.008,0.007,0.001,14.2857,pre-market,NVDA,1204110000,636658000,252217000,209080000,0.52873740771192,0.209463421116011,0.1736386210562158,NVDA_2012-10-31,NVDA,0.153063862794105,0.0596393679894802,0.209463421116011,high_growth,large_positive,medium,expansion,mixed,NVDA_2012-11-08,NVDA_2012-11-08,-0.039885477202201994,-0.045084065085157596,0.023254414396580606,1
2013-01-31,2013-02-13,0.007,0.006,0.001,16.6667,pre-market,NVDA,1106902000,585602000,183573000,173973000,0.5290459317988404,0.1658439500515854,0.1571710955441403,NVDA_2013-01-31,NVDA,-0.0807301658486351,-0.0164675255120755,0.1658439500515854,negative_growth,large_positive,medium,contraction,mixed,NVDA_2013-02-13,NVDA_2013-02-13,0.0348791217651094,0.0417953216483413,0.0319763656986578,1
2013-04-30,2013-05-09,0.0045,0.002,0.0025,125.0,pre-market,NVDA,954739000,518568000,82781000,77891000,0.5431515838360013,0.0867053718346061,0.0815835532014508,NVDA_2013-04-30,NVDA,-0.1374674542100384,-0.0755875423426895,0.0867053718346061,negative_growth,large_positive,low,contraction,mixed,NVDA_2013-05-09,NVDA_2013-05-09,0.0456303608040139,0.0162509905010876,0.0038089312744281987,1
2013-07-31,2013-08-08,0.004,0.003,0.001,33.3333,pre-market,NVDA,977238000,545538000,105534000,96448000,0.5582447673954554,0.107992116557072,0.0986944838411932,NVDA_2013-07-31,NVDA,0.0235656027458812,0.0171109306397423,0.107992116557072,moderate_growth,large_positive,medium,expansion,mixed,NVDA_2013-08-08,NVDA_2013-08-08,-0.0275951856972202,-0.021007675317932798,-0.030554262523255597,1
2013-10-31,2013-11-07,0.005,0.005,0.0,0.0,pre-market,NVDA,1053967000,584415000,140988000,118734000,0.5544907952526028,0.1337688940925095,0.1126543810195195,NVDA_2013-10-31,NVDA,0.0785161854123559,0.0139598971783262,0.1337688940925095,moderate_growth,small,medium,expansion,mixed,NVDA_2013-11-07,NVDA_2013-11-07,0.0595680567293866,0.058585198192927,0.028155819568643402,0
2014-01-31,2014-02-12,0.006,0.005,0.001,20.0,pre-market,NVDA,1144218000,619242000,166924000,146917000,0.541192325238722,0.1458847876890592,0.1283994833152423,NVDA_2014-01-31,NVDA,0.0856298157342687,0.0157451022957228,0.1458847876890592,moderate_growth,large_positive,medium,expansion,mixed,NVDA_2014-02-12,NVDA_2014-02-12,0.057435876207723,0.1006347116626004,0.1129940461837607,1
2014-04-30,2014-05-06,0.006,0.004,0.002,50.0,pre-market,NVDA,1103000000,604000000,151000000,137000000,0.5475974614687217,0.1368993653671804,0.1242067089755213,NVDA_2014-04-30,NVDA,-0.0360228557844746,-0.004192774339721,0.1368993653671804,negative_growth,large_positive,medium,stable,mixed,NVDA_2014-05-06,NVDA_2014-05-06,0.010069631543942902,0.012675857948122801,-0.021525447592352497,1
2014-07-31,2014-08-07,0.006,0.005,0.001,20.0,pre-market,NVDA,1103000000,619000000,163000000,128000000,0.5611967361740707,0.1477787851314596,0.1160471441523118,NVDA_2014-07-31,NVDA,0.0,-0.0081595648232094,0.1477787851314596,moderate_growth,large_positive,medium,contraction,mixed,NVDA_2014-08-07,NVDA_2014-08-07,0.0843243066981956,0.08994025743394919,0.05587801092461869,1
2014-10-31,2014-11-06,0.008,0.007,0.001,14.2857,post-market,NVDA,1225000000,676000000,213000000,173000000,0.5518367346938775,0.1738775510204081,0.1412244897959183,NVDA_2014-10-31,NVDA,0.1106074342701721,0.0251773456436065,0.1738775510204081,high_growth,large_positive,medium,expansion,mixed,NVDA_2014-11-06,NVDA_2014-11-06,-0.0193800231912326,-0.0160097919252368,-0.000474072476793104,1
2015-01-31,2015-02-11,0.009,0.007,0.002,28.5714,post-market,NVDA,1250514000,699603000,231136000,193128000,0.5594523531923673,0.1848327967539747,0.1544388947264884,NVDA_2015-01-31,NVDA,0.0208277551020408,0.01321440493057,0.1848327967539747,moderate_growth,large_positive,medium,expansion,mixed,NVDA_2015-02-11,NVDA_2015-02-11,0.0590222723797167,0.054329470546202706,0.060385200570297407,1
2015-04-30,2015-05-07,0.006,0.006,0.0,0.0,post-market,NVDA,1151000000,653000000,176000000,134000000,0.5673327541268463,0.1529105125977411,0.1164205039096437,NVDA_2015-04-30,NVDA,-0.0795784773301218,-0.0380183908168446,0.1529105125977411,negative_growth,small,medium,contraction,mixed,NVDA_2015-05-07,NVDA_2015-05-07,-0.0753116881728742,-0.0857406592140008,-0.0816536382498715,0
2015-07-31,2015-08-06,0.004,0.003,0.001,33.3333,post-market,NVDA,1153000000,634000000,76000000,26000000,0.5498699045967043,0.0659150043365134,0.0225498699045967,NVDA_2015-07-31,NVDA,0.0017376194613378,-0.093870634005047,0.0659150043365134,moderate_growth,large_positive,low,contraction,mixed,NVDA_2015-08-06,NVDA_2015-08-06,0.134045546411101,0.1370750127562314,0.198861147894879,1
2015-10-31,2015-11-05,0.011,0.006,0.005,83.3333,post-market,NVDA,1305000000,734000000,245000000,246000000,0.5624521072796935,0.1877394636015325,0.1885057471264367,NVDA_2015-10-31,NVDA,0.1318300086730268,0.16595587722184,0.1877394636015325,high_growth,large_positive,medium,expansion,mixed,NVDA_2015-11-05,NVDA_2015-11-05,0.1077649137656886,0.0869948094775034,0.0649904772571882,1
2016-01-31,2016-02-17,0.009,0.008,0.001,12.5,post-market,NVDA,1401000000,791000000,252000000,208000000,0.5645967166309779,0.1798715203426124,0.1484653818700927,NVDA_2016-01-31,NVDA,0.0735632183908046,-0.0400403652563439,0.1798715203426124,moderate_growth,large_positive,medium,contraction,mixed,NVDA_2016-02-17,NVDA_2016-02-17,0.1121612721108885,0.1176753990518713,0.1287573512448451,1
2016-04-30,2016-05-12,0.008,0.008,0.0,0.0,post-market,NVDA,1305000000,751000000,245000000,208000000,0.5754789272030651,0.1877394636015325,0.1593869731800766,NVDA_2016-04-30,NVDA,-0.0685224839400427,0.0109215913099839,0.1877394636015325,negative_growth,small,medium,expansion,mixed,NVDA_2016-05-12,NVDA_2016-05-12,0.15156795422572278,0.1573109750881572,0.1867794883048285,0
2016-07-31,2016-08-11,0.01,0.009,0.001,11.1111,post-market,NVDA,1428000000,826000000,317000000,261000000,0.5784313725490197,0.2219887955182072,0.1827731092436974,NVDA_2016-07-31,NVDA,0.0942528735632184,0.0233861360636208,0.2219887955182072,moderate_growth,large_positive,medium,expansion,mixed,NVDA_2016-08-11,NVDA_2016-08-11,0.0552223620185933,0.047035251134887296,0.0326407288507533,1
2016-10-31,2016-11-10,0.021,0.014,0.007,50.0,post-market,NVDA,2004000000,1183000000,639000000,542000000,0.5903193612774451,0.3188622754491018,0.2704590818363273,NVDA_2016-10-31,NVDA,0.403361344537815,0.0876859725926298,0.3188622754491018,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2016-11-10,NVDA_2016-11-10,0.22990930068487517,0.22002137593767107,0.20386174023018577,1
2017-01-31,2017-02-09,0.025,0.021,0.004,19.0476,post-market,NVDA,2173000000,1303000000,733000000,654000000,0.5996318453750575,0.3373216751035435,0.300966405890474,NVDA_2017-01-31,NVDA,0.0843313373253493,0.0305073240541467,0.3373216751035435,moderate_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2017-02-09,NVDA_2017-02-09,-0.0826642007610714,-0.0739448365364085,-0.12113286056741039,1
2017-04-30,2017-05-09,0.02,0.016,0.004,25.0,post-market,NVDA,1937000000,1150000000,554000000,507000000,0.5937016004130098,0.2860092927207021,0.261744966442953,NVDA_2017-04-30,NVDA,-0.1086056143580304,-0.039221439447521,0.2860092927207021,negative_growth,large_positive,high,contraction,mixed,NVDA_2017-05-09,NVDA_2017-05-09,0.15146096351896232,0.19822881824712602,0.188932373175547,1
2017-07-31,2017-08-10,0.023,0.017,0.006,35.2941,post-market,NVDA,2230000000,1302000000,688000000,583000000,0.5838565022421525,0.3085201793721973,0.2614349775784753,NVDA_2017-07-31,NVDA,0.1512648425400102,-0.0003099888644776,0.3085201793721973,high_growth,large_positive,high,stable,mixed,NVDA_2017-08-10,NVDA_2017-08-10,-0.050720505887431995,-0.05936449495264819,-0.003097207996013193,1
2017-10-31,2017-11-09,0.033,0.024,0.009,37.5,post-market,NVDA,2636000000,1569000000,895000000,838000000,0.5952200303490136,0.3395295902883156,0.3179059180576631,NVDA_2017-10-31,NVDA,0.1820627802690582,0.0564709404791878,0.3395295902883156,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2017-11-09,NVDA_2017-11-09,0.018768915004343297,0.0340905828523903,0.018591024145733197,1
2018-01-31,2018-02-08,0.039,0.029,0.01,34.4828,post-market,NVDA,2911000000,1801000000,1073000000,1119000000,0.6186877361731363,0.3686018550326348,0.3844039848849193,NVDA_2018-01-31,NVDA,0.1043247344461304,0.0664980668272561,0.3686018550326348,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2018-02-08,NVDA_2018-02-08,0.1076637809593254,0.1138765485638273,0.07124359968259,1
2018-04-30,2018-05-10,0.051,0.04,0.011,27.5,post-market,NVDA,3207000000,2068000000,1295000000,1244000000,0.6448394137823511,0.4038041783598378,0.3879014655441222,NVDA_2018-04-30,NVDA,0.1016832703538304,0.0034974806592029,0.4038041783598378,high_growth,large_positive,high,stable,mixed,NVDA_2018-05-10,NVDA_2018-05-10,-0.0165991414818419,-0.0104774960837578,-0.005921391825740599,1
2018-07-31,2018-08-16,0.049,0.044,0.005,11.3636,post-market,NVDA,3123000000,1975000000,1157000000,1101000000,0.6324047390329811,0.3704771053474223,0.3525456292026897,NVDA_2018-07-31,NVDA,-0.0261927034611786,-0.0353558363414324,0.3704771053474223,negative_growth,large_positive,high,contraction,mixed,NVDA_2018-08-16,NVDA_2018-08-16,-0.0507507537262175,-0.0392703610363916,-0.0031731882769826993,1
2018-10-31,2018-11-15,0.046,0.047,-0.001,-2.1277,post-market,NVDA,3181000000,1921000000,1058000000,1230000000,0.6038981452373468,0.3325998113800691,0.3866708582206853,NVDA_2018-10-31,NVDA,0.0185718860070445,0.0341252290179955,0.3325998113800691,moderate_growth,small,high,expansion,mixed,NVDA_2018-11-15,NVDA_2018-11-15,-0.181207197244268,-0.13008351768973592,-0.16878149428795572,0
2019-01-31,2019-02-14,0.02,0.019,0.001,5.2632,post-market,NVDA,2205000000,1207000000,294000000,566000000,0.5473922902494331,0.1333333333333333,0.2566893424036281,NVDA_2019-01-31,NVDA,-0.3068217541653568,-0.1299815158170572,0.1333333333333333,negative_growth,moderate_positive,medium,contraction,mixed,NVDA_2019-02-14,NVDA_2019-02-14,0.0334567385619772,0.0442347793766295,0.0303001332129688,1
2019-04-30,2019-05-16,0.022,0.02,0.002,10.0,post-market,NVDA,2220000000,1296000000,358000000,394000000,0.5837837837837838,0.1612612612612612,0.1774774774774774,NVDA_2019-04-30,NVDA,0.0068027210884353,-0.0792118649261507,0.1612612612612612,moderate_growth,moderate_positive,medium,contraction,mixed,NVDA_2019-05-16,NVDA_2019-05-16,-0.0537891697558441,-0.0512897478316349,-0.0531757198008841,1
2019-07-31,2019-08-15,0.031,0.029,0.002,6.8966,post-market,NVDA,2579000000,1541000000,571000000,552000000,0.5975184179914695,0.221403644823575,0.2140364482357503,NVDA_2019-07-31,NVDA,0.1617117117117117,0.0365589707582728,0.221403644823575,high_growth,moderate_positive,medium,expansion,mixed,NVDA_2019-08-15,NVDA_2019-08-15,0.0553627015111152,0.0498120903251318,0.1003820795768661,1
2019-10-31,2019-11-14,0.045,0.039,0.006,15.3846,post-market,NVDA,3014000000,1916000000,927000000,899000000,0.6357000663570007,0.3075646980756469,0.2982747179827472,NVDA_2019-10-31,NVDA,0.1686700271423031,0.0842382697469968,0.3075646980756469,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2019-11-14,NVDA_2019-11-14,-0.0439477508948063,-0.0428217120011764,-0.0295358632402514,1
2020-01-31,2020-02-13,0.0473,0.05,-0.0027,-5.4,post-market,NVDA,3105000000,2015000000,990000000,951000000,0.6489533011272142,0.3188405797101449,0.3062801932367149,NVDA_2020-01-31,NVDA,0.0301924353019242,0.0080054752539677,0.3188405797101449,moderate_growth,moderate_negative,high,expansion,mixed,NVDA_2020-02-13,NVDA_2020-02-13,0.0569864931978504,0.07323869141817671,0.1158359697895793,0
2020-04-30,2020-05-21,0.045,0.042,0.003,7.1429,post-market,NVDA,3080000000,2004000000,976000000,917000000,0.6506493506493507,0.3168831168831169,0.2977272727272727,NVDA_2020-04-30,NVDA,-0.0080515297906602,-0.0085529205094422,0.3168831168831169,negative_growth,moderate_positive,high,contraction,mixed,NVDA_2020-05-21,NVDA_2020-05-21,-0.006304388922795202,0.0049000067493004985,-0.0425696662843877,1
2020-07-31,2020-08-19,0.055,0.049,0.006,12.2449,post-market,NVDA,3866000000,2275000000,651000000,622000000,0.5884635281945163,0.1683911019141231,0.1608898085876875,NVDA_2020-07-31,NVDA,0.2551948051948052,-0.1368374641395851,0.1683911019141231,high_growth,large_positive,medium,contraction,mixed,NVDA_2020-08-19,NVDA_2020-08-19,-0.039268021251158594,0.0490419126207261,0.0531317380410658,1
2020-10-31,2020-11-18,0.073,0.064,0.009,14.0625,post-market,NVDA,4726000000,2960000000,1398000000,1336000000,0.6263224714346171,0.2958104104951333,0.2826914938637325,NVDA_2020-10-31,NVDA,0.2224521469218829,0.1218016852760449,0.2958104104951333,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2020-11-18,NVDA_2020-11-18,-0.0079787048786664,-0.0258366040624104,-0.054489734965559096,1
2021-01-31,2021-02-24,0.0775,0.08,-0.0025,-3.125,post-market,NVDA,5003000000,3156000000,1507000000,1457000000,0.6308215070957426,0.3012192684389366,0.2912252648410953,NVDA_2021-01-31,NVDA,0.0586119339822259,0.0085337709773627,0.3012192684389366,moderate_growth,moderate_negative,high,expansion,mixed,NVDA_2021-02-24,NVDA_2021-02-24,-0.020268552165449,0.0042037615975354,-0.024591836572256102,0
2021-04-30,2021-05-26,0.0915,0.0822,0.0093,11.3139,post-market,NVDA,5661000000,3629000000,1956000000,1912000000,0.6410528175234057,0.3455219925808161,0.3377495142201024,NVDA_2021-04-30,NVDA,0.1315210873475913,0.0465242493790071,0.3455219925808161,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2021-05-26,NVDA_2021-05-26,-0.0143701140818859,0.05305714391817709,0.08721618508643049,1
2021-07-31,2021-08-18,0.104,0.102,0.002,1.9608,post-market,NVDA,6507000000,4215000000,2444000000,2374000000,0.6477639465191333,0.3755955125249731,0.3648378669125557,NVDA_2021-07-31,NVDA,0.1494435612082671,0.0270883526924533,0.3755955125249731,high_growth,small,high,expansion,mixed,NVDA_2021-08-18,NVDA_2021-08-18,0.0178537705962069,0.035955986316424,0.0726358673464585,1
2021-10-31,2021-11-17,0.117,0.111,0.006,5.4054,post-market,NVDA,7103000000,4631000000,2671000000,2464000000,0.6519780374489652,0.3760382936787273,0.3468956778825848,NVDA_2021-10-31,NVDA,0.0915936683571538,-0.0179421890299709,0.3760382936787273,moderate_growth,moderate_positive,high,contraction,mixed,NVDA_2021-11-17,NVDA_2021-11-17,0.034190262924532394,0.0525317156442413,0.021213326853942796,1
2022-01-31,2022-02-16,0.132,0.123,0.009,7.3171,post-market,NVDA,7643000000,4999000000,2970000000,3003000000,0.6540625408870863,0.3885908674604213,0.3929085437655371,NVDA_2022-01-31,NVDA,0.0760242151203716,0.0460128658829522,0.3885908674604213,moderate_growth,moderate_positive,high,expansion,strong_fundamentals,NVDA_2022-02-16,NVDA_2022-02-16,0.0182395741679531,0.0168071339307434,0.001184856148014399,1
2022-04-30,2022-05-25,0.136,0.13,0.006,4.6154,post-market,NVDA,8288000000,5431000000,1868000000,1618000000,0.655284749034749,0.2253861003861003,0.1952220077220077,NVDA_2022-04-30,NVDA,0.0843909459636269,-0.1976865360435293,0.2253861003861003,moderate_growth,moderate_positive,medium,contraction,mixed,NVDA_2022-05-25,NVDA_2022-05-25,0.0236690278959386,-0.0057867535413664,-0.024479441555114202,1
2022-07-31,2022-08-24,0.051,0.0499,0.0011,2.2044,post-market,NVDA,6704000000,2915000000,499000000,656000000,0.4348150357995227,0.0744331742243436,0.0978520286396181,NVDA_2022-07-31,NVDA,-0.191119691119691,-0.0973699790823896,0.0744331742243436,negative_growth,small,low,contraction,mixed,NVDA_2022-08-24,NVDA_2022-08-24,0.0159542597685118,-0.006545076016157402,-0.0293779753957535,1
2022-10-31,2022-11-16,0.058,0.071,-0.013,-18.3099,post-market,NVDA,5931000000,3177000000,601000000,680000000,0.5356600910470409,0.1013319844882819,0.114651829371101,NVDA_2022-10-31,NVDA,-0.1153042959427207,0.0167998007314828,0.1013319844882819,negative_growth,large_negative,medium,expansion,mixed,NVDA_2022-11-16,NVDA_2022-11-16,-0.0236718783490492,-0.019708050123118596,0.0020914269935109024,0
2023-01-31,2023-02-22,0.088,0.081,0.007,8.642,post-market,NVDA,6051000000,3833000000,1256000000,1414000000,0.6334490166914559,0.2075689968600231,0.2336803834077012,NVDA_2023-01-31,NVDA,0.0202326757713706,0.1190285540366002,0.2075689968600231,moderate_growth,moderate_positive,medium,expansion,mixed,NVDA_2023-02-22,NVDA_2023-02-22,0.1308160325788018,0.1420754878175353,0.11650810153667089,1
2023-04-30,2023-05-24,0.109,0.092,0.017,18.4783,post-market,NVDA,7192000000,4648000000,2140000000,2043000000,0.646273637374861,0.2975528364849833,0.2840656284760845,NVDA_2023-04-30,NVDA,0.1885638737398776,0.0503852450683833,0.2975528364849833,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2023-05-24,NVDA_2023-05-24,0.2136160414353879,0.1798954769066582,0.16699045320410671,1
2023-07-31,2023-08-23,0.27,0.207,0.063,30.4348,post-market,NVDA,13507000000,9462000000,6800000000,6188000000,0.7005256533649219,0.5034426593618124,0.4581328200192492,NVDA_2023-07-31,NVDA,0.8780589543937709,0.1740671915431647,0.5034426593618124,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2023-08-23,NVDA_2023-08-23,-0.0002030473081374995,0.0076884139096635995,0.006400994451110303,1
2023-10-31,2023-11-21,0.402,0.336,0.066,19.6429,post-market,NVDA,18120000000,13400000000,10417000000,9243000000,0.739514348785872,0.5748896247240618,0.5100993377483444,NVDA_2023-10-31,NVDA,0.3415266158288295,0.0519665177290951,0.5748896247240618,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2023-11-21,NVDA_2023-11-21,-0.0402072109642731,-0.0402072109642731,-0.0598834433259426,1
2024-01-31,2024-02-21,0.516,0.461,0.055,11.9306,post-market,NVDA,22103000000,16791000000,13614000000,12285000000,0.759670632945754,0.6159344885309687,0.5558069040401755,NVDA_2024-01-31,NVDA,0.2198123620309051,0.0457075662918311,0.6159344885309687,high_growth,large_positive,high,expansion,strong_fundamentals,NVDA_2024-02-21,NVDA_2024-02-21,0.06310027281481459,0.07083472758277749,0.08824200410618699,1
2024-04-30,2024-05-22,0.612,0.559,0.053,9.4812,post-market,NVDA,26044000000,20406000000,16909000000,14881000000,0.7835201965903855,0.6492474274305022,0.5713792044232837,NVDA_2024-04-30,NVDA,0.1783015880197258,0.0155723003831081,0.6492474274305022,high_growth,moderate_positive,high,expansion,strong_fundamentals,NVDA_2024-05-22,NVDA_2024-05-22,0.0930600175673594,0.0964308598351211,0.07486680537153059,1
2024-07-31,2024-08-28,0.68,0.63,0.05,7.9365,post-market,NVDA,30040000000,22574000000,18642000000,16599000000,0.7514647137150466,0.620572569906791,0.5525632490013316,NVDA_2024-07-31,NVDA,0.1534326524343419,-0.0188159554219521,0.620572569906791,high_growth,moderate_positive,high,contraction,mixed,NVDA_2024-08-28,NVDA_2024-08-28,-0.0506457948995962,-0.0683349461240372,-0.057276649714505495,1
2024-10-31,2024-11-20,0.81,0.75,0.06,8.0,post-market,NVDA,35082000000,26156000000,21869000000,19309000000,0.7455675275069836,0.6233681090017673,0.550396214582977,NVDA_2024-10-31,NVDA,0.1678428761651131,-0.0021670344183545,0.6233681090017673,high_growth,moderate_positive,high,stable,mixed,NVDA_2024-11-20,NVDA_2024-11-20,0.0196012487857815,-0.0464567676142693,-0.0755912127787356,1
2025-01-31,2025-02-26,0.89,0.85,0.04,4.7059,post-market,NVDA,39331000000,28723000000,24034000000,22091000000,0.7302890849457171,0.6110701482291322,0.5616689125626096,NVDA_2025-01-31,NVDA,0.1211162419474374,0.0112726979796325,0.6110701482291322,high_growth,moderate_positive,high,expansion,strong_fundamentals,NVDA_2025-02-26,NVDA_2025-02-26,0.008394322538197302,0.011726056707583102,-0.0131559939541879,1
2025-04-30,2025-05-28,0.81,0.75,0.06,8.0,post-market,NVDA,44062000000,26668000000,21638000000,18775000000,0.6052380736235304,0.4910807498524805,0.4261041260042667,NVDA_2025-04-30,NVDA,0.120286796674379,-0.1355647865583429,0.4910807498524805,high_growth,moderate_positive,high,contraction,mixed,NVDA_2025-05-28,NVDA_2025-05-28,0.0205125564211861,-0.003146300291195399,0.0152095648853257,1
2025-07-31,2025-08-27,1.05,1.01,0.04,3.9604,post-market,NVDA,46743000000,33853000000,28440000000,26422000000,0.724236784117408,0.6084333483088377,0.5652611086151937,NVDA_2025-07-31,NVDA,0.0608460805228996,0.139156982610927,0.6084333483088377,moderate_growth,moderate_positive,high,expansion,strong_fundamentals,NVDA_2025-08-27,NVDA_2025-08-27,-0.022119615177186497,-0.0285384562156918,-0.0418447901579607,1
2025-10-31,2025-11-19,1.3,1.24,0.06,4.8387,post-market,NVDA,57006000000,41849000000,36010000000,31910000000,0.7341157071185489,0.6316878925025436,0.5597656387046978,NVDA_2025-10-31,NVDA,0.2195622874013221,-0.0054954699104959,0.6316878925025436,high_growth,moderate_positive,high,contraction,mixed,NVDA_2025-11-19,NVDA_2025-11-19,0.006799904421649999,-0.0234976645902694,-0.026724459658114,1
