ticker,event_date,event_date_adj,CAR_0_1,CAR_2_5,CAR_0_5,CAR_6_10,CAR_11_20,CAR_0_20,CAR_2_20,CAR_5_20,Speed_01_over_05,VIX
AAPL,2022-01-27,2022-01-27,0.0411320119902733,0.005856735492004196,0.04698874748227749,-0.0236422006457907,-0.0101296264812231,0.013216920355263692,-0.027915091635009603,-0.009054087417651806,0.8753587655382142,
AAPL,2022-04-28,2022-04-28,0.0124829908188995,-0.0130563051577743,-0.0005733143388747999,-0.0423101833869919,0.016205338955103295,-0.02667815877076339,-0.0391611495896629,-0.040555506144911206,21.773379754287866,
AAPL,2022-07-28,2022-07-28,0.010334819757136,-0.005194707479727501,0.0051401122774084994,0.0177803272572872,0.0391708882322391,0.062091327766934795,0.0517565080097988,0.0508545715126496,2.0106214026800453,
AAPL,2022-10-27,2022-10-27,0.0283114949385743,-0.0412016235269566,-0.0128901285883823,-0.0308292090250356,0.020972392438496402,-0.0227469451749215,-0.05105844011349581,-0.034255919276049304,2.196370249098296,
AAPL,2023-02-02,2023-02-02,0.042453877921235,-0.0047328831868889,0.0377209947343461,0.0158534169839832,0.014603775304579519,0.06817818702290881,0.025724309101673823,0.03405128741250062,1.1254707947184508,
AAPL,2023-05-04,2023-05-04,0.017937070319166,-0.008862825208685001,0.009074245110480997,-0.0265650104234962,0.013319117486771202,-0.004171647826244001,-0.022108718145409996,-0.0153667739386304,1.976701103042522,
AAPL,2023-08-03,2023-08-03,-0.051611267321558005,-0.015447647799216098,-0.06705891512077411,0.0006383642965478,0.0060453720656227,-0.060375178758603605,-0.008763911437045597,0.0033367248234753995,0.7696406544693624,
AAPL,2023-11-02,2023-11-02,-0.0066221784015406,0.030274285187139302,0.023652106785598703,0.0099830404644277,0.0242491319061536,0.057884279156179996,0.0645064575577206,0.0385496432263583,0.27998260203918546,
AAPL,2024-02-01,2024-02-01,-0.0157914856430119,0.0076261767132761,-0.008165308929735802,-0.0248824949262224,0.01332646321607093,-0.01972134063988727,-0.003929854996875362,-0.018424786384652763,1.9339728329816976,
AAPL,2024-05-02,2024-05-02,0.0601109230385026,0.0044816809527082006,0.0645926039912108,0.0194135443947541,0.014944406287404198,0.09895055467336909,0.038839631634866506,0.04452760390189,0.9306161901551757,
AAPL,2024-08-01,2024-08-01,0.026130652107467303,-0.0317777250969529,-0.005647072989485595,0.004545070080347699,0.006744638299138498,0.005642635390000598,-0.020488016717466705,0.003812460459688701,4.627291369550299,
AAPL,2024-10-31,2024-10-31,-0.021082390297676102,-0.0230238509686099,-0.044106241266286,0.00363226637011743,-0.0582371011676036,-0.09871107606377215,-0.07762868576609606,-0.04616772765708637,0.4779910890704508,
AAPL,2025-01-30,2025-01-30,-0.0167885539577583,-0.022422679394785698,-0.03921123335254399,0.025317418451497195,0.0569544231995589,0.04306060829851209,0.05984916225627039,0.0817504753278829,0.42815674291125233,
AAPL,2025-05-01,2025-05-01,-0.050699679937882804,-0.0390701567976117,-0.0897698367354945,0.0316580642314796,-0.045799594748275205,-0.10391136725229012,-0.0532116873144073,-0.013993722539631295,0.5647741132388228,
AAPL,2025-07-31,2025-07-31,-0.0007552916539187,0.060132863293970495,0.05937757164005179,0.0444540053455832,0.0120483025699063,0.1158798795555413,0.11663517120945999,0.0857928129823306,0.012720150606651538,
AAPL,2025-10-30,2025-10-30,0.015093792418667202,0.030877359438179,0.04597115185684621,0.0190061620920908,0.0008983018419618004,0.0658756157908988,0.0507818233722316,0.0403397746530858,0.3283318300500529,
GOOGL,2022-02-01,2022-02-01,0.0752790564650444,-0.0340322367888352,0.04124681967620921,-0.011421317529714172,-0.0493162283652,-0.01949072621870496,-0.09476978268374936,-0.07020416535060278,1.8250875353782652,
GOOGL,2022-04-26,2022-04-26,-0.0372970497821732,0.0194857768434572,-0.017811272938715997,0.02831269747639687,-0.008958583167562897,0.0015428413701179637,0.03883989115229118,0.02459279218271767,2.094013713141264,
GOOGL,2022-07-26,2022-07-26,0.0283900153557387,-0.0074940710780083,0.020895944277730397,0.001740178886922501,0.030423822500672902,0.053059945665325806,0.0246699303095871,0.0368426001144567,1.3586375891131668,
GOOGL,2022-10-25,2022-10-25,-0.07488697976603591,-0.0372563073218077,-0.1121432870878436,0.0041896196155033994,0.0688163786128159,-0.0391372888595243,0.03574969090651159,0.04016489580662879,0.6677794249724084,
GOOGL,2023-02-02,2023-02-02,0.024215726491482,-0.0789253430628792,-0.054709616571397196,0.0022501514621280014,0.038150701413427995,-0.014308763695841206,-0.03852449018732321,0.006060905525265087,0.4426228515032631,
GOOGL,2023-04-25,2023-04-25,-0.0042775817825123,-0.0130831131894264,-0.0173606949719387,0.012215865449722502,0.049526510997706254,0.04438168147549005,0.04865926325800234,0.05555251986576364,0.24639461665713575,
GOOGL,2023-07-25,2023-07-25,0.058328063814114095,0.0015676765601164997,0.059895740374230594,0.0384379395577061,0.0165764158225098,0.1149100957544465,0.0565820319403324,0.0496768790819357,0.9738265768096095,
GOOGL,2023-10-24,2023-10-24,-0.0696401672568035,-0.0171371515224826,-0.0867773187792861,-0.010854513668431503,-0.008416433833675099,-0.10604826628139268,-0.0364080990245892,-0.0279668911401074,0.8025157752791359,
GOOGL,2024-01-30,2024-01-30,-0.0599153936975374,-0.00034828069544479926,-0.0602636743929822,0.0057807183430356995,0.0011617336270920986,-0.05332122242285441,0.006594171274683003,0.012459439763233389,0.9942207192151338,
GOOGL,2024-04-25,2024-04-25,0.0684712133031476,-0.022325659899011602,0.04614555340413599,-0.0083484851019737,-0.0202444654158105,0.017552602886351788,-0.05091861041679581,-0.023031692835185906,1.4838095602297094,
GOOGL,2024-07-23,2024-07-23,-0.014753605174992699,-0.004576181012261395,-0.019329786187254092,-0.038886702458522,0.006058165353601495,-0.0521583232921746,-0.0374047181171819,-0.016055487593617503,0.7632575462588981,
GOOGL,2024-10-29,2024-10-29,0.0460927988550964,-0.015762973931132702,0.0303298249239637,0.0394695781023036,-0.0144291216126274,0.0553702814136399,0.009277482558543495,0.018687522496557495,1.5197185928586856,
GOOGL,2025-02-04,2025-02-04,-0.0654948608232267,-0.0350804277014452,-0.10057528852467189,-0.0204886991008305,0.034307737498086105,-0.08675625012741629,-0.021261389304189596,0.009357391096038397,0.651202316035716,
GOOGL,2025-04-24,2025-04-24,0.0014885111673332,-0.024821737719468003,-0.0233332265521348,-0.05996802368473261,0.0205878049311565,-0.06271344530571091,-0.06420195647304411,-0.0372912114384166,0.06379362768399525,
GOOGL,2025-07-23,2025-07-23,0.002106449799794099,0.024915733475272803,0.027022183275066898,0.007641894434307202,0.0570310449640921,0.0916951226734662,0.0895886728736721,0.0692608073640858,0.07795261316792634,
GOOGL,2025-10-29,2025-10-29,0.0570535653443396,0.005917490321641201,0.0629710556659808,0.0014421407030867014,0.0209403450042921,0.0853535413733596,0.028299976029020003,0.03843668117488341,0.9060284084638899,
NVDA,2022-02-16,2022-02-16,-0.0137370184758867,-0.007037391150214997,-0.020774409626101695,-0.023307700300503206,0.0679922537199017,0.0239101437932968,0.03764716226918349,0.027489364997987698,0.6612471171564379,
NVDA,2022-05-25,2022-05-25,0.0209310521217118,0.0007832497669880978,0.021714301888699897,0.020713267464610597,-0.007672316343670899,0.034755253009639595,0.013824200887927804,0.0278243525471,0.9639293139147291,
NVDA,2022-08-24,2022-08-24,0.007740472130559699,-0.0451004295647737,-0.037359957434214004,-0.07741501183859309,0.1733167924169815,0.0585418231441744,0.0508013510136147,0.0824769747764853,0.20718632092099296,
NVDA,2022-11-16,2022-11-16,-0.0293988059422809,0.038159137261807,0.008760331319526098,0.020414604754536936,0.01470905465422781,0.04388399072829084,0.07328279667057173,0.05011497653300384,3.355901149166955,
NVDA,2023-02-22,2023-02-22,0.1144392434771087,-0.017719479767594797,0.0967197637095139,0.012257809495727499,-0.05323078289958939,0.05574679030565202,-0.0586924531714567,-0.051978776797016006,1.1832043326823367,
NVDA,2023-05-24,2023-05-24,0.1726380126366786,-0.030833938224179402,0.1418040744124992,-0.0538906236953073,-0.0482645693104662,0.03964888140672569,-0.13298913122995293,-0.0760662993004885,1.2174404251212514,
NVDA,2023-08-23,2023-08-23,0.039914992552257694,-0.0437094226981842,-0.0037944301459265067,-0.047693608140190594,-0.021303649856276603,-0.0727916881423937,-0.1127066806946514,-0.0714843411576931,10.519364177808953,
NVDA,2023-11-21,2023-11-21,-0.0334641964696193,-0.016708609357289798,-0.0501728058269091,-0.038059052705038704,0.047008232161970705,-0.041223626369977104,-0.0077594299003578004,0.016155015908283187,0.6669787730243204,
NVDA,2024-02-21,2024-02-21,0.08284071623280001,0.00020094044945269916,0.0830416566822527,0.12096432486911139,-0.037969328280539706,0.16603665327082434,0.08319593703802441,0.07867124784874109,0.9975802451747613,
NVDA,2024-05-22,2024-05-22,0.0891294119547629,0.060870023321732705,0.1499994352764956,0.0156443183092499,-0.012208808564131098,0.1534349450216144,0.06430553306685151,-0.013268835546052803,0.5941983167501244,
NVDA,2024-08-28,2024-08-28,-0.0629823911490133,-0.0552912167610521,-0.1182736079100654,0.037558781056933895,-0.07203586208744821,-0.1527506889405797,-0.0897682977915664,-0.0292594325586131,0.5325143306434413,
NVDA,2024-11-20,2024-11-20,-0.0116419337989545,-0.0860228303105349,-0.09766476410948939,-0.013375270412583498,0.006592056292529302,-0.1044479782295436,-0.09280604443058912,-0.00033392101400210594,0.11920300944876122,
NVDA,2025-02-26,2025-02-26,0.003903502812496497,-0.0239727228911815,-0.020069220078685,0.1007896590701352,0.041512659491816095,0.12223309848326629,0.11832959567076978,0.12874086576665966,0.19450196854646615,
NVDA,2025-05-28,2025-05-28,0.0332402894731065,-0.004661259975356003,0.028579029497750492,0.0002817385241661,-0.0061391309999902985,0.022721637021926294,-0.010518652451180206,-0.0045183970382934,1.1631007090609182,
NVDA,2025-08-27,2025-08-27,-0.024392611718380898,-0.0507229044318286,-0.07511551615020949,-0.0008882427829593042,-0.0761021662210362,-0.152105925154205,-0.1277133134358241,-0.08654239920752001,0.32473466160576825,
NVDA,2025-11-19,2025-11-19,0.0210511010224539,-0.07456944873339083,-0.05351834771093694,-0.0066846674175050046,0.0016872899365284995,-0.05851572519191345,-0.07956682621436732,-0.004913262981423941,0.3933436274257758,
